1022,1020,1018,1036 5',1036 6',1034 5' ,1034 6' ,1032 5' ,1032 6' ,1050 5',1050 6',1048 5',1048 6',1046 5',1046 6'
0.072612246,0.026592359,0.006384407,0.027773619,0.347162996,0.016698943,0.053960312,0.003479067,0.004841911,0.081420023,0.340455988,0.006156461,0.012461667,0,0
0.0679718,0.022868633,0.001941549,0.052631828,0.291973782,0.017373782,0.071840009,0.001286019,0.001884026,0.147934417,0.306179097,0.002557151,0.011550715,0.001016679,0.000990512
0.068019514,0.032948508,0.012609783,0.017917538,0.299131239,0.016396942,0.070482186,0.005785958,0.007194169,0.059782953,0.370363163,0.011370528,0.02799752,0,0
0.138892696,0.041296557,0.005861127,0.149969138,0.276760625,0.014504382,0.051635703,0.003734213,0.004672196,0.150363279,0.150654726,0.004083154,0.007572205,0,0
0.075434649,0.026631213,0.001038045,0.017677439,0.308974228,0.010733279,0.041276335,0.000792596,0.001395991,0.029868071,0.472688689,0.004157292,0.009332174,0,0
0.090347102,0.025950561,0.001985659,0.035972469,0.265725159,0.024786488,0.078995587,0.000926996,0.001525586,0.079792438,0.374633492,0.004064931,0.013255358,0.00083148,0.001206693
0.15525067,0.061010602,0.004780284,0.118363249,0.213937565,0.021413779,0.0933112,0.000930405,0.00236,0.130780855,0.175945653,0.00402335,0.016598739,0.000746477,0.000547171
0.098031145,0.044089455,0.007635989,0.075241396,0.273215458,0.029653213,0.078928867,0.003876139,0.008659912,0.126339555,0.231489421,0.004219698,0.018619751,0,0
0.097449334,0.059473822,0.003186209,0.049369865,0.286034842,0.023131402,0.140225915,0.00140891,0.003753088,0.114510406,0.190473448,0.00347545,0.026420793,0,0.001086518
0.151515152,0.03030303,0.01010101,0.04040404,0.464646465,0.01010101,0.070707071,0,0.01010101,0.01010101,0.191919192,0,0.01010101,0,0
0.147287218,0.085004122,0.026702799,0.119983638,0.227370049,0.049689064,0.077849076,0,0,0.065750369,0.200363664,0,0,0,0
0.057182683,0.020017109,0.005502982,0.032321406,0.253195984,0.013684407,0.017143871,0,0,0.020067646,0.580883914,0,0,0,0
0.092175907,0.0346356,0.0173178,0.08548292,0.23294661,0.034619452,0.041546572,0,0,0.043573038,0.417702102,0,0,0,0
0.086662834,0.046996263,0.00804829,0.128197758,0.256395516,0.041391204,0.105921242,0.001437195,0.00258695,0.143432021,0.160678356,0.004886462,0.01336591,0,0
0.094712644,0.03954023,0.008735632,0.094252874,0.277701149,0.04091954,0.095632184,0,0.005057471,0.125057471,0.194482759,0.007816092,0.012873563,0,0.003218391
0.156538649,0.039377735,0.006319883,0.233349538,0.227029655,0.021390374,0.051045211,0,0.001458435,0.122994652,0.136120564,0,0.004375304,0,0
0.124252492,0.042857143,0.006312292,0.164784053,0.268770764,0.028239203,0.084385382,0,0.002325581,0.120265781,0.143521595,0.003654485,0.010631229,0,0
0.114534494,0.040187542,0.010046885,0.141326189,0.278633624,0.034829203,0.074346952,0.003348962,0.003348962,0.11051574,0.170797053,0.005358339,0.012726055,0,0
0.379170493,0.039409244,0.004017447,0.224977043,0.207759412,0.010139272,0.012626263,0,0,0.073844506,0.045148454,0.002907867,0,0,0
0.090056211,0.03617669,0.012756305,0.055186788,0.266824852,0.019043924,0.025842909,0,0,0.023917823,0.470194498,0,0,0,0
0.094721909,0.038163261,0.012524953,0.066793859,0.230069399,0.028670007,0.03582324,0,0,0.034378733,0.45885464,0,0,0,0
0.078459305,0.033575589,0.008628713,0.051835781,0.230052261,0.021829583,0.031917898,0,0,0.02612214,0.490267107,0.008984136,0.018327485,0,0
0.383641934,0,0,0.341015053,0.166511256,0,0,0,0,0.064073531,0.022512322,0.022245904,0,0,0
0.063397028,0.014091318,0.004465165,0.01563319,0.288538814,0.008257199,0.011377061,0,0,0.012634466,0.581605759,0,0,0,0
0.067215962,0.01069541,0.003151971,0.017315269,0.264522444,0.007008568,0.008409764,0,0,0.010346406,0.611334206,0,0,0,0
0.075201936,0.023849221,0.003562604,0.024960529,0.361240835,0.020578349,0.05402439,0.001286472,0.002906547,0.02525573,0.393317283,0.003949104,0.009866998,0,0
0.4210361,0.136168421,0.029155079,0.171254763,0.128649919,0.040934065,0.020550572,0.001712548,0.000766052,0.02756784,0.021218883,0.000985759,0,0,0
0.516790778,0.108279973,0.022492703,0.150607598,0.124521969,0.02259114,0.012206106,0.001097565,0.000551243,0.021754431,0.018309159,0.000797334,0,0,0
0.087792704,0.010306021,0,0.002602956,0.545241915,0.004159636,0.016658135,0,0,0.009015319,0.324223313,0,0,0,0
0.103533117,0.013988617,0,0.007552663,0.538206164,0.004924816,0.0229929,0,0,0.009992878,0.298808844,0,0,0,0
0.108914958,0.014395361,0,0.01510493,0.538184831,0.005818573,0.016576161,0,0,0.011961771,0.289043415,0,0,0,0
0.085790885,0.024128686,0,0.064343164,0.621983914,0.016085791,0.085790885,0,0,0.013404826,0.08847185,0,0,0,0
0.072494275,0.031934447,0.016429298,0.032447863,0.268002916,0.04754228,0.09344163,0.001653198,0.003963568,0.068797683,0.335773769,0.018277594,0,0.00462074,0.00462074
0.161596354,0.041397718,0.001443473,0.085609754,0.353151583,0.017339834,0.067362076,0.002088043,0.001488865,0.059373042,0.181568937,0.013163748,0.007571425,0.003422574,0.003422574
0.074304768,0.019803321,0.006194885,0.050777746,0.269122053,0.013117584,0.03198998,0,0,0.053485892,0.470540444,0.010663327,0,0,0
0.17,0.04,0,0.03,0.47,0.01,0.06,0,0.01,0.02,0.18,0,0.01,0,0
0.439773931,0.056870364,0.00847757,0.170140115,0.210761804,0.014659131,0.015895443,0,0,0.042093489,0.041328153,0,0,0,0
0.163793103,0.047413793,0,0.025862069,0.474137931,0.025862069,0.064655172,0,0,0.017241379,0.181034483,0,0,0,0
0.17,0.16,0.02,0.04,0.29,0.06,0.1,0.01,0.01,0.02,0.1,0.01,0.01,0,0
0.195078431,0.07856401,0.010852486,0.031558763,0.297611121,0.034754587,0.046872087,0.002982769,0.003049349,0.039481744,0.247010573,0.012184079,0,0,0
0.143838238,0.063824287,0.009869468,0.012128255,0.441527258,0.052274284,0.067156321,0,0,0.021047613,0.188334277,0,0,0,0
0.124130517,0.059724946,0.010894119,0.025251523,0.435476419,0.056888114,0.063699606,0,0,0.022849904,0.201084851,0,0,0,0
0.130685836,0.052069075,0.010593775,0.027473701,0.454978755,0.051773107,0.048033635,0,0,0.018733039,0.205659077,0,0,0,0
0.134500987,0.032614596,0.005149921,0.007707947,0.497914724,0.008602644,0.08157177,0,0,0.012659359,0.196891796,0.006160336,0.016225919,0,0
0.133958091,0.034011183,0.003407767,0.013450611,0.519953195,0.005365238,0.069000626,0,0,0.00539753,0.21545576,0,0,0,0
0.158246093,0.043943365,0.005913059,0.00948319,0.506994875,0.009962552,0.062383934,0,0,0.013645092,0.189427841,0,0,0,0
0.127107564,0.066910674,0.005990161,0.041901831,0.415074176,0.013682581,0.102894071,0.000944577,0.004672228,0.019194753,0.186111791,0.002240429,0.013275165,0,0
0.137416829,0.075697453,0.006624444,0.026234135,0.419519644,0.016683183,0.096428314,0.001722021,0.004573104,0.016133853,0.183056657,0.002518746,0.013391616,0,0
0.112733135,0.057965554,0.006022721,0.025463576,0.443215477,0.013772413,0.100616755,0.00101547,0.0040082,0.015938706,0.202764713,0.002558462,0.013924818,0,0
0.121212121,0.050505051,0.01010101,0.050505051,0.454545455,0.02020202,0.080808081,0,0,0.02020202,0.181818182,0,0.01010101,0,0
0.575636738,0.073321328,0,0.169796758,0.118343195,0.011770003,0.014278364,0,0,0.017301261,0.019552354,0,0,0,0
0.528191834,0,0,0.320155541,0.061244329,0,0,0,0,0.073882048,0.016526248,0,0,0,0
0.123777874,0.067909262,0.02986081,0.04618793,0.336656553,0.046910369,0.070799017,0,0,0.056831864,0.22106632,0,0,0,0
0.312723119,0.023846923,0,0.332714551,0.161359417,0,0,0,0,0.131372269,0.037983721,0,0,0,0
0.369670039,0.03668337,0,0.288361539,0.175853267,0.011061738,0.015505342,0,0,0.060792285,0.042072421,0,0,0,0
0.104170054,0.034623404,0.007194849,0.082130194,0.40801933,0.023132317,0.047126547,0.000980517,0.004229459,0.051192834,0.227119475,0.002521033,0.007559988,0,0
0.111611075,0.038661559,0.007574042,0.073033796,0.410539848,0.025537855,0.053458452,0.000980602,0.004349463,0.051764435,0.211366235,0.00230867,0.008813967,0,0
0.111287592,0.038926566,0.008077399,0.077158712,0.412644527,0.027414094,0.052532019,0.001188429,0.004035228,0.05132739,0.204710641,0.002736951,0.007960453,0,0
0.140363118,0.020008364,0.003098762,0.006501358,0.540104565,0.006330231,0.03360086,0,0,0.008926757,0.241065985,0,0,0,0
0.151079015,0.02358973,0.004914073,0.012652306,0.53723638,0.006372724,0.030306556,0,0,0.008635919,0.216661734,0.00300447,0.005547093,0,0
0.133094066,0.032363702,0.007046373,0.011666928,0.46036256,0.029789964,0.052409345,0.00970858,0.003614486,0.020082446,0.225136782,0.004489975,0.010234793,0,0
0.096664151,0.028733422,0.006109049,0.049748501,0.443073654,0.017347631,0.057762768,0.001211748,0.006006281,0.04501716,0.233959925,0.00443277,0.00993294,0,0
0.105155614,0.027018463,0.00499981,0.054037711,0.453705436,0.019888651,0.053615945,0.001250198,0.004777849,0.037129063,0.223303596,0.00467177,0.010445895,0,0
0.097709314,0.026410965,0.005689102,0.033517507,0.476102331,0.020729922,0.053518829,0,0,0.029093784,0.257228244,0,0,0,0
0.215769614,0.124040422,0.026022466,0.073079759,0.185843778,0.05247864,0.114065143,0.004640673,0.00644056,0.053996617,0.122088737,0.021533591,0,0,0
0.494881374,0.019698219,0,0.257144243,0.130512833,0.00523992,0.011062054,0,0,0.056280627,0.025180729,0,0,0,0
0.439244807,0.034957442,0.004098217,0.210865529,0.199656731,0.008616764,0.013240394,0,0,0.05163053,0.037689586,0,0,0,0
0.172043011,0.046594982,0.014336918,0,0.516129032,0.028673835,0.043010753,0,0,0.014336918,0.164874552,0,0,0,0
0.124113475,0.039007092,0.014184397,0.039007092,0.414893617,0.024822695,0.060283688,0,0,0.039007092,0.244680851,0,0,0,0
0.739241601,0.013595248,0.00677445,0.206246089,0.010041944,0.004534324,0,0.002919888,0,0.013209019,0.003437435,0,0,0,0
0.238068429,0.17211704,0.023806843,0.24450271,0.084610806,0.10182251,0.04246626,0.006932939,0.003796226,0.051795969,0.030080268,0,0,0,0
0.606575073,0.026485441,0.007018224,0.299110022,0.009190531,0.005497609,0.000935763,0.002673609,0,0.037346978,0.002598414,0.000852213,0.00083049,0.000442817,0.000442817
0.098901099,0.032967033,0.003663004,0,0.450549451,0.032967033,0.062271062,0,0,0.04029304,0.278388278,0,0,0,0
0.514964255,0.057891406,0.014506509,0.277003649,0.062603498,0.017838631,0.004038935,0.001171291,0,0.042408821,0.007573004,0,0,0,0
0.365274889,0.093318402,0.021396577,0.249960006,0.136644803,0.027128993,0.026129153,0.001646403,0.001213139,0.048458913,0.027462273,0.001366448,0,0,0
0.269282917,0.185108466,0.026363362,0.135394697,0.163452847,0.076077132,0.060447424,0.007758361,0.00367204,0.030694486,0.036532088,0.00521618,0,0,0
0.501613933,0.072999101,0.019208143,0.27078996,0.055463004,0.022185202,0.004730668,0.001374341,0.000291589,0.042820702,0.008523359,0,0,0,0
0.169642857,0.035714286,0,0.049107143,0.450892857,0.017857143,0.049107143,0,0,0.03125,0.196428571,0,0,0,0
0.670399942,0.019524534,0.012319463,0.255719565,0.005408123,0.006755834,0.00023153,0.004129525,0,0.020734019,0.002833649,0.001180111,0.000763703,0,0
0.37755102,0.020408163,0,0.428571429,0,0,0,0,0,0.173469388,0,0,0,0,0
0.38,0.02,0,0.4,0.04,0,0,0,0,0.14,0.02,0,0,0,0
0.336734694,0.020408163,0,0.510204082,0.051020408,0,0,0,0,0.081632653,0,0,0,0,0
0.404040404,0.02020202,0,0.393939394,0.050505051,0,0.01010101,0,0,0.111111111,0.01010101,0,0,0,0
0.10326087,0.027173913,0,0.032608696,0.445652174,0.010869565,0.059782609,0,0,0.038043478,0.282608696,0,0,0,0
0.756169365,0.019626418,0.013084279,0.184369384,0.003190355,0.005480104,0,0.004375587,0,0.010832763,0.001614294,0.00125745,0,0,0
0.44,0.03,0,0.36,0.08,0,0.01,0,0,0.07,0.01,0,0,0,0
0.56,0.02,0,0.33,0.04,0,0,0,0,0.05,0,0,0,0,0
0.51,0.01,0,0.37,0.04,0,0.01,0,0,0.05,0.01,0,0,0,0
0.525252525,0.02020202,0,0.333333333,0.050505051,0,0.01010101,0,0,0.060606061,0,0,0,0,0
0.43,0.03,0,0.31,0.11,0.01,0.01,0,0,0.08,0.02,0,0,0,0
0.530612245,0.030612245,0,0.357142857,0.030612245,0,0,0,0,0.051020408,0,0,0,0,0
0.58,0.03,0,0.29,0.05,0,0.01,0,0,0.04,0,0,0,0,0
0.5,0.03,0.01,0.33,0.06,0,0,0,0,0.07,0,0,0,0,0
0.32,0.05,0,0.28,0.19,0.02,0.03,0,0,0.07,0.04,0,0,0,0
0.37755102,0.040816327,0.010204082,0.326530612,0.12244898,0.010204082,0.020408163,0,0,0.071428571,0.020408163,0,0,0,0
0.333333333,0.050505051,0.01010101,0.303030303,0.151515152,0.02020202,0.02020202,0,0,0.080808081,0.03030303,0,0,0,0
0.556598073,0.045395271,0.011609046,0.30070753,0.015324518,0.008789912,0.001575823,0.006679177,0,0.047852977,0.003064904,0.00075466,0.001648109,0,0
0.326732673,0.059405941,0.00990099,0.267326733,0.158415842,0.02970297,0.03960396,0.00990099,0,0.059405941,0.03960396,0,0,0,0
0.424242424,0.04040404,0,0.292929293,0.131313131,0.01010101,0.02020202,0,0,0.050505051,0.03030303,0,0,0,0
0.459183673,0.051020408,0,0.275510204,0.12244898,0.010204082,0.020408163,0,0,0.040816327,0.020408163,0,0,0,0
0.32,0.04,0.01,0.4,0.08,0.01,0.01,0,0,0.11,0.02,0,0,0,0
0.555555556,0.03030303,0,0.323232323,0.04040404,0,0,0,0,0.04040404,0.01010101,0,0,0,0
0.31,0.03,0,0.43,0.07,0.01,0.01,0,0,0.13,0.01,0,0,0,0
0.32,0.05,0.01,0.3,0.15,0.02,0.02,0,0,0.09,0.04,0,0,0,0
0.393939394,0.03030303,0,0.383838384,0.070707071,0.01010101,0,0,0,0.101010101,0.01010101,0,0,0,0
0.34,0.06,0.01,0.28,0.16,0.02,0.03,0,0,0.06,0.04,0,0,0,0
0.4,0.05,0.02,0.3,0.1,0.02,0.01,0,0,0.06,0.01,0,0,0.02,0.01
0.418367347,0.051020408,0.010204082,0.316326531,0.112244898,0.010204082,0.010204082,0,0,0.06122449,0.010204082,0,0,0,0
0.188449174,0.034790617,0.010914703,0.183332907,0.193565441,0.021403051,0.018589104,0.004314719,0.001381392,0.09976721,0.239611846,0.003879836,0,0,0
0.666568665,0.010444893,0.003838721,0.282696532,0.005653931,0.003927994,0,0.002210984,0,0.021484936,0.002303233,0,0.00041363,0.00022824,0.00022824
0.255102041,0.091836735,0,0.204081633,0.224489796,0.040816327,0.06122449,0,0,0.051020408,0.071428571,0,0,0,0
0.303030303,0.070707071,0,0.191919192,0.252525253,0.03030303,0.050505051,0,0,0.04040404,0.060606061,0,0,0,0
0.193877551,0.091836735,0,0.153061224,0.265306122,0.051020408,0.091836735,0,0,0.051020408,0.102040816,0,0,0,0
0.384312447,0.026209294,0.010796056,0.438632228,0.018536625,0.01487004,0,0.008555365,0,0.092343627,0.005744317,0,0,0,0
0.159483071,0.051136464,0.012637172,0.162030098,0.201802903,0.029388772,0.043103533,0.004956906,0.002997655,0.084835589,0.233150927,0.009521962,0.000918889,0.002018029,0.002018029
0.176303131,0.051830765,0.010739177,0.167272013,0.225777952,0.030823599,0.034553843,0.002414842,0.00267007,0.080494748,0.212034947,0.005084912,0,0,0
0.355411955,0.027960731,0.00776687,0.402634522,0.036286815,0.009531502,0.003330434,0.003566547,0,0.141667702,0.011842923,0,0,0,0
0.399149863,0.02332694,0.008242185,0.312321808,0.123632782,0.009304857,0.013089005,0,0,0.080607537,0.030325022,0,0,0,0
0.162588834,0.054545931,0.012674936,0.147728564,0.212414444,0.030594673,0.038024808,0.004676614,0.00281471,0.080944764,0.244757384,0.008234338,0,0,0
0.224103939,0.119143866,0.022906827,0.098577366,0.214175283,0.052480036,0.087230331,0.003106251,0.010637845,0.038225324,0.1099244,0.014680226,0,0.002404153,0.002404153
0.18141158,0.112805019,0.021307615,0.180751902,0.177453509,0.08641788,0.073883989,0.010093081,0.004281313,0.068606561,0.072564632,0.01042292,0,0,0
0.137330473,0.132900458,0.03189611,0.086701727,0.163910564,0.128470442,0.101890351,0.013606475,0.008480315,0.05227418,0.108851803,0.022213362,0.003132654,0.004170543,0.004170543
0.139511057,0.043706198,0.010463329,0.142780848,0.259403372,0.024305442,0.053624563,0,0,0.071281431,0.24414435,0.010779409,0,0,0
0.142528478,0.065652881,0.007874605,0.098572845,0.256251987,0.039653592,0.095954211,0.002674747,0.005031517,0.0570488,0.202008866,0.020013841,0,0.003366814,0.003366814
0.208408926,0.070301161,0.02045537,0.226324383,0.176206459,0.036511248,0.033109579,0.00523857,0.002766691,0.096380624,0.11883164,0.005465348,0,0,0
0.186067434,0.050163235,0.012813435,0.179251777,0.196972485,0.026512905,0.045528588,0.003639561,0.002637659,0.092692934,0.194246222,0.009473763,0,0,0
0.144274553,0.081963284,0.014619182,0.040454393,0.329291089,0.043426161,0.113118919,0,0,0.033743949,0.181661314,0.017447155,0,0,0
0.197213043,0.079606728,0.013660611,0.147428775,0.211883769,0.039202105,0.058442402,0.004665772,0.003391102,0.069746076,0.160415975,0.0096923,0.001043786,0.001803778,0.001803778
0.285090536,0.066264287,0.010401952,0.202388596,0.195967638,0.029279569,0.054963401,0,0,0.064723257,0.090920765,0,0,0,0
0.434194712,0.019831731,0.003861178,0.3515625,0.050580929,0.008914263,0.003340345,0.002063301,0,0.112179487,0.013471554,0,0,0,0
0.155477374,0.096956937,0.020326329,0.140241284,0.203263293,0.054711415,0.089685167,0.005990554,0.008137457,0.075834176,0.124658919,0.014889815,0.001308919,0.00425918,0.00425918
0.172072812,0.142246858,0.00656171,0.035011081,0.258338648,0.013536395,0.153259518,0.000830538,0.004772153,0.038590196,0.152341796,0.022438295,0,0,0
0.578345842,0.045377905,0.017261399,0.292287091,0,0.013657859,0.007829913,0.003777043,0.000867519,0.027671624,0.011566917,0.001356888,0,0,0
0.145505205,0.141248404,0.037188963,0.133895747,0.130799892,0.097132464,0.103711157,0.007778337,0.016640223,0.067721837,0.0963585,0.022019272,0,0,0
0.1,0.08,0.02,0.09,0.29,0.04,0.11,0.01,0.02,0.06,0.15,0.01,0.02,0,0
0.192915548,0.046596525,0.010432279,0.155816404,0.218142965,0.027008177,0.057726268,0,0,0.090521911,0.18846365,0.012376274,0,0,0
0.17378015,0.093791981,0.013680565,0.110800251,0.228009416,0.0591592,0.083439121,0.002366368,0.003142832,0.059775442,0.15159545,0.020459223,0,0,0
0.181999147,0.074221527,0.006682781,0.073368406,0.309967297,0.021612399,0.114460401,0.002033272,0.006782312,0.03412484,0.159249254,0.015498365,0,0,0
0.176901395,0.071939901,0.010826365,0.13444506,0.238227212,0.057433986,0.080195299,0.003184225,0.008078497,0.071350229,0.147417829,0,0,0,0
0.19553193,0.06396214,0.0079207,0.19884603,0.20050308,0.053025608,0.06329932,0.003546088,0.003032402,0.094451864,0.102405706,0.009511468,0.00132564,0.001319012,0.001319012
0.175712594,0.058228163,0.007916413,0.209359686,0.208425045,0.03719873,0.065705294,0.0022151,0.004402161,0.093464146,0.122438031,0.010748377,0.000765471,0.001710394,0.001710394
0.191453201,0.170976923,0.022728669,0.073714602,0.1810103,0.023138194,0.143333948,0.005467166,0.007105269,0.12142433,0.048733542,0.010913856,0,0,0
0.08,0.04,0.01,0.01,0.54,0.01,0.12,0,0,0.09,0.08,0.02,0,0,0
0.069306931,0.03960396,0.00990099,0.01980198,0.475247525,0.00990099,0.099009901,0,0.00990099,0.00990099,0.237623762,0.00990099,0.00990099,0,0
0.131313131,0.04040404,0,0.02020202,0.555555556,0.01010101,0.090909091,0,0,0.090909091,0.050505051,0,0.01010101,0,0
0.101010101,0.070707071,0.01010101,0.080808081,0.363636364,0.04040404,0.101010101,0.01010101,0.01010101,0.04040404,0.141414141,0.01010101,0.02020202,0,0
0.118811881,0.069306931,0,0.079207921,0.405940594,0.03960396,0.099009901,0,0,0.01980198,0.168316832,0,0,0,0
0.1,0.08,0.02,0.03,0.55,0.03,0.14,0,0.01,0.01,0.01,0.01,0.01,0,0
0.09,0.06,0.1,0.02,0.42,0.02,0.12,0,0.01,0.01,0.13,0.01,0.01,0,0
0.112244898,0.081632653,0.020408163,0.030612245,0.43877551,0.030612245,0.12244898,0,0.010204082,0.010204082,0.12244898,0,0.020408163,0,0
0.107843137,0.058823529,0.009803922,0.039215686,0.401960784,0.019607843,0.147058824,0,0.009803922,0.019607843,0.166666667,0,0.019607843,0,0
0.089108911,0.059405941,0.00990099,0.01980198,0.435643564,0.00990099,0.148514851,0,0.00990099,0.00990099,0.188118812,0,0.01980198,0,0
0.14,0.05,0,0.03,0.51,0.01,0.07,0,0,0,0.19,0,0,0,0
0.070707071,0.02020202,0,0.01010101,0.565656566,0,0.070707071,0,0,0.01010101,0.242424242,0.01010101,0,0,0
0.179054054,0.043918919,0.006756757,0,0.52027027,0.025337838,0.050675676,0,0,0.010135135,0.163851351,0,0,0,0
0.12,0.1,0.01,0.03,0.38,0.03,0.15,0,0.01,0.02,0.12,0.01,0.02,0,0
0.128712871,0.118811881,0.02970297,0.03960396,0.316831683,0.04950495,0.158415842,0.00990099,0.00990099,0.02970297,0.089108911,0.00990099,0.00990099,0,0
0.128712871,0.099009901,0.00990099,0.02970297,0.386138614,0.02970297,0.148514851,0,0.00990099,0.01980198,0.108910891,0.00990099,0.01980198,0,0
0.138613861,0.108910891,0.01980198,0.03960396,0.366336634,0.01980198,0.148514851,0,0.00990099,0.01980198,0.108910891,0,0.01980198,0,0
0.156862745,0.137254902,0.019607843,0.039215686,0.31372549,0.019607843,0.147058824,0,0.009803922,0.019607843,0.107843137,0.009803922,0.019607843,0,0
0.148514851,0.118811881,0.01980198,0.03960396,0.316831683,0.01980198,0.158415842,0,0.00990099,0.01980198,0.108910891,0.01980198,0.01980198,0,0
0.188255613,0.046632124,0.006908463,0,0.519861831,0.015544041,0.053540587,0,0,0.006908463,0.162348877,0,0,0,0
0.125749011,0.045090505,0.007607425,0.033017499,0.471489449,0.021089615,0.056347026,0.001726556,0.004199749,0.018075263,0.201856488,0.003152694,0.01059872,0,0
0.118674206,0.028780447,0.003789572,0.038930214,0.503750046,0.016670993,0.040887949,0.000993018,0.002353965,0.017831385,0.218046287,0.002392515,0.006899402,0,0
0.116173162,0.034506473,0.005499724,0.037625116,0.486284032,0.021957134,0.048655548,0.002064501,0.003369212,0.017622691,0.216323369,0.002536676,0.00738236,0,0
0.21170273,0.168623686,0.033970903,0.132929621,0.146468749,0.095266228,0.088988996,0.002633976,0.007532679,0.043202127,0.05612584,0.012554464,0,0,0
0.088122605,0.007662835,0,0,0.528735632,0.007662835,0.034482759,0,0,0.011494253,0.32183908,0,0,0,0
0.137254902,0.058823529,0.009803922,0.049019608,0.421568627,0.019607843,0.088235294,0,0.009803922,0.029411765,0.166666667,0,0.009803922,0,0
0.196236559,0.067204301,0.008064516,0.120967742,0.352150538,0.021505376,0.072580645,0,0,0.048387097,0.112903226,0,0,0,0
0.141414141,0.04040404,0,0,0.505050505,0.02020202,0.070707071,0,0,0.01010101,0.212121212,0,0,0,0
0.171597633,0.059171598,0.00887574,0.076923077,0.396449704,0.020710059,0.056213018,0,0,0.044378698,0.159763314,0,0.00591716,0,0
0.064121766,0.022427384,0.01433782,0.04437979,0.357286715,0.013551394,0.04099853,0.00980743,0.004461513,0.047538849,0.321563441,0.003673425,0.013007344,0.038642948,0.004201649
0.170168851,0.066310959,0.013393935,0.137232945,0.270074435,0.042267747,0.073227499,0.001240586,0.003579035,0.070921986,0.141624399,0.009957622,0,0,0
0.12295082,0.046448087,0.005464481,0.081967213,0.366120219,0.030054645,0.079234973,0,0,0.057377049,0.202185792,0,0.008196721,0,0
0.165441176,0.0625,0.014705882,0.033088235,0.455882353,0.029411765,0.058823529,0,0,0.029411765,0.150735294,0,0,0,0
0.218309859,0.052816901,0.007042254,0.116197183,0.355633803,0.021126761,0.056338028,0,0,0.049295775,0.11971831,0,0.003521127,0,0
0.269312374,0.030824026,0.008655361,0.193344489,0.229939372,0.012186972,0.012425886,0.015607372,0.004651145,0.025460968,0.123925488,0.021359324,0.010745098,0.035400074,0.006162052
0.212025316,0.085443038,0.015822785,0.053797468,0.386075949,0.028481013,0.063291139,0,0,0.03164557,0.123417722,0,0,0,0
0.301650496,0.038394989,0.009198145,0.194920883,0.221299329,0.011767067,0.015374123,0.007912547,0.007182791,0.031325673,0.121272898,0.010839873,0.006873296,0.017547284,0.004440604
0.408106914,0.023635962,0,0.27833002,0.130881378,0,0,0,0,0.111000663,0.026949415,0,0.009498564,0.005798542,0.005798542
0.194149321,0.044674308,0.005811272,0.08206614,0.432136967,0.022267068,0.036834546,0.000767928,0.002590715,0.033646699,0.139113578,0.001853851,0.004087605,0,0
0.191303374,0.054518977,0.007199067,0.077304216,0.424920694,0.024493353,0.047997876,0.000919312,0.002778104,0.032164947,0.129290042,0.001926834,0.005183203,0,0
0.190153444,0.049998971,0.00801275,0.082703748,0.426547778,0.02255481,0.044438092,0.00062191,0.003738449,0.031414163,0.132578203,0.001687022,0.00555066,0,0
0.076899426,0.003366992,0.004683788,0.017491943,0.451061656,0.002106971,0.001298938,0.010943875,0.006874754,0.007736626,0.357980412,0.003342561,0.012144803,0.037585573,0.006481683
0.124210526,0.037894737,0.006315789,0.069473684,0.416842105,0.029473684,0.071578947,0,0,0.037894737,0.197894737,0,0.008421053,0,0
0.25313043,0.091972,0.029563643,0.145538865,0.216444338,0.038573044,0.021337177,0.007580945,0.002526762,0.04803887,0.125102245,0.001499703,0.003113746,0.012886882,0.00269135
0.642857143,0.040816327,0.010204082,0.265306122,0,0.010204082,0,0,0,0.030612245,0,0,0,0,0
0.4,0.03,0.01,0.4,0,0.01,0,0,0,0.14,0.01,0,0,0,0
0.666666667,0.03030303,0.01010101,0.262626263,0,0,0,0,0,0.03030303,0,0,0,0,0
0.734693878,0.081632653,0.010204082,0.132653061,0.020408163,0,0,0,0,0.020408163,0,0,0,0,0
0.777777778,0.01010101,0,0.202020202,0,0,0,0,0,0.01010101,0,0,0,0,0
0.686868687,0.03030303,0,0.262626263,0,0,0,0,0,0.02020202,0,0,0,0,0
0.67,0.02,0.01,0.29,0.01,0,0,0,0,0,0,0,0,0,0
0.612244898,0.040816327,0.010204082,0.285714286,0,0.010204082,0,0,0,0.040816327,0,0,0,0,0
0.616161616,0.04040404,0.01010101,0.282828283,0,0.01010101,0,0,0,0.04040404,0,0,0,0,0
0.767676768,0.01010101,0,0.202020202,0.01010101,0,0,0,0,0.01010101,0,0,0,0,0
0.21,0.06,0.01,0.06,0.44,0.02,0.04,0,0,0.01,0.15,0,0,0,0
0.177478214,0.118651166,0.019642252,0.175484077,0.155542704,0.087243504,0.075079267,0.006151913,0.006321415,0.07338425,0.087243504,0.012662771,0.001226394,0.001944284,0.001944284
0.22,0.1,0.02,0.04,0.4,0.02,0.06,0,0,0.01,0.12,0,0.01,0,0
0.10816777,0.092715232,0.024282561,0.050772627,0.289183223,0.092715232,0.094922737,0.002207506,0.006622517,0.050772627,0.169977925,0.004415011,0.013245033,0,0
0.089885216,0.016877686,0.02053382,0.427020594,0.0263783,0.010121053,0.031218851,0.00878826,0.02667335,0.015138478,0.25588272,0.01596663,0.012533974,0.040801443,0.002179624
